customer_id,first_name,last_name,gender,age,city,state,region,customer_segment,signup_date
14228,Rahul,Sen,Male,46,Mumbai,Maharashtra,West,Corporate,7/18/2025
14229,Aarav,Patel,Male,53,New Delhi,Delhi,North,Consumer,4/17/2024
14230,Aditya,Roy,Female,41,Bengaluru,Karnataka,South,Consumer,1/12/2023
14231,Riya,Roy,Male,31,Bhopal,Madhya Pradesh,Central,Small Business,1/1/2023
14232,Riya,Das,Male,18,Kolkata,West Bengal,East,Small Business,4/15/2024
14233,Vikram,Iyer,Female,65,Lucknow,Uttar Pradesh,North,Small Business,12/1/2024
14234,Meera,Gupta,Female,27,Lucknow,Uttar Pradesh,North,Consumer,10/15/2025
14235,Vikram,Das,Male,34,Kolkata,West Bengal,East,Consumer,5/22/2023
14236,Arjun,Patel,Male,25,Mumbai,Maharashtra,West,Consumer,8/9/2024
14237,Sahil,Gupta,Female,29,Chennai,Tamil Nadu,South,Consumer,11/9/2023
14238,Pooja,Khan,Female,20,Kochi,Kerala,South,Consumer,5/1/2024
14239,Rohan,Reddy,Female,34,New Delhi,Delhi,North,Consumer,4/23/2024
14240,Priya,Chatterjee,Male,63,Jaipur,Rajasthan,North,Consumer,12/4/2023
14241,Meera,Chatterjee,Female,28,Patna,Bihar,East,Consumer,1/20/2023
14242,Ishita,Nair,Male,64,Bhubaneswar,Odisha,East,Corporate,3/21/2023
14243,Aarav,Bose,Male,48,Hyderabad,Telangana,South,Consumer,7/18/2024
14244,Priya,Sen,Male,60,New Delhi,Delhi,North,Small Business,8/31/2023
14245,Priya,Das,Male,47,Lucknow,Uttar Pradesh,North,Consumer,12/20/2023
14246,Aditya,Iyer,Female,65,Bengaluru,Karnataka,South,Consumer,4/8/2023
14247,Rohan,Sharma,Female,44,Bhubaneswar,Odisha,East,Small Business,2/23/2023
14248,Vikram,Roy,Female,57,Kolkata,West Bengal,East,Consumer,5/17/2023
14249,Rohan,Jain,Female,19,Mumbai,Maharashtra,West,Small Business,2/12/2024
14250,Karan,Iyer,Male,62,Patna,Bihar,East,Corporate,6/26/2023
14251,Ishita,Nair,Female,18,Chennai,Tamil Nadu,South,Small Business,9/7/2023
14252,Nikhil,Iyer,Female,27,Mumbai,Maharashtra,West,Consumer,11/23/2023
14253,Sahil,Iyer,Female,53,Mumbai,Maharashtra,West,Consumer,11/11/2023
14254,Rohan,Sen,Male,30,New Delhi,Delhi,North,Consumer,1/12/2023
14255,Arjun,Roy,Female,20,Bhubaneswar,Odisha,East,Corporate,5/7/2023
14256,Neha,Gupta,Female,59,Kolkata,West Bengal,East,Consumer,10/23/2025
14257,Rohan,Jain,Male,42,Kolkata,West Bengal,East,Consumer,12/22/2024
14258,Nikhil,Reddy,Female,41,Hyderabad,Telangana,South,Small Business,5/14/2023
14259,Aditya,Das,Male,33,Gurugram,Haryana,North,Consumer,11/3/2023
14260,Priya,Iyer,Male,52,Bengaluru,Karnataka,South,Consumer,2/18/2024
14261,Rohan,Banerjee,Female,33,Gurugram,Haryana,North,Corporate,9/5/2025
14262,Meera,Mehta,Female,44,Kochi,Kerala,South,Consumer,8/7/2025
14263,Aarav,Roy,Female,24,Bengaluru,Karnataka,South,Consumer,4/12/2025
14264,Tanya,Sharma,Male,32,Patna,Bihar,East,Consumer,4/26/2023
14265,Rahul,Roy,Female,19,Jaipur,Rajasthan,North,Consumer,6/13/2024
14266,Sahil,Singh,Male,31,New Delhi,Delhi,North,Consumer,6/6/2024
14267,Vikram,Das,Male,36,Hyderabad,Telangana,South,Corporate,11/19/2024
14268,Neha,Khan,Female,53,Patna,Bihar,East,Consumer,7/1/2025
14269,Rahul,Nair,Male,57,Patna,Bihar,East,Consumer,12/13/2023
14270,Amit,Reddy,Female,43,Lucknow,Uttar Pradesh,North,Small Business,8/24/2024
14271,Karan,Nair,Female,62,Bhopal,Madhya Pradesh,Central,Corporate,10/12/2023
14272,Ishita,Singh,Male,35,Hyderabad,Telangana,South,Consumer,8/16/2023
14273,Ishita,Khan,Male,41,Patna,Bihar,East,Small Business,12/5/2023
14274,Neha,Sen,Male,47,Kochi,Kerala,South,Consumer,3/5/2025
14275,Ishita,Roy,Female,26,Mumbai,Maharashtra,West,Consumer,4/17/2024
14276,Tanya,Reddy,Female,38,Kolkata,West Bengal,East,Small Business,1/5/2025
14277,Arjun,Nair,Female,61,Chennai,Tamil Nadu,South,Consumer,1/16/2025
14278,Priya,Banerjee,Female,40,Bhubaneswar,Odisha,East,Consumer,1/27/2024
14279,Meera,Verma,Other,62,Bengaluru,Karnataka,South,Corporate,10/28/2025
14280,Kavya,Sen,Male,50,Lucknow,Uttar Pradesh,North,Consumer,2/19/2023
14281,Rohan,Verma,Male,26,Kolkata,West Bengal,East,Consumer,8/26/2025
14282,Vikram,Ghosh,Male,39,Chennai,Tamil Nadu,South,Corporate,1/9/2023
14283,Arjun,Dutta,Female,35,Ahmedabad,Gujarat,West,Consumer,2/17/2024
14284,Ananya,Banerjee,Male,63,Mumbai,Maharashtra,West,Consumer,6/10/2025
14285,Nikhil,Singh,Male,34,Kochi,Kerala,South,Consumer,1/8/2025
14286,Karan,Reddy,Male,41,Mumbai,Maharashtra,West,Consumer,12/14/2023
14287,Arjun,Sen,Male,51,Ludhiana,Punjab,North,Consumer,8/14/2025
14288,Kavya,Das,Female,64,Mumbai,Maharashtra,West,Corporate,5/29/2023
14289,Aditya,Iyer,Female,44,Bhopal,Madhya Pradesh,Central,Consumer,12/25/2024
14290,Neha,Jain,Male,58,Ahmedabad,Gujarat,West,Corporate,7/14/2024
14291,Meera,Gupta,Female,23,Kolkata,West Bengal,East,Consumer,8/12/2023
14292,Sahil,Gupta,Male,60,Kolkata,West Bengal,East,Consumer,9/21/2025
14293,Aarav,Gupta,Male,27,Kolkata,West Bengal,East,Small Business,4/6/2025
14294,Sneha,Bose,Male,54,Ahmedabad,Gujarat,West,Consumer,1/10/2023
14295,Priya,Reddy,Female,43,Patna,Bihar,East,Consumer,4/4/2023
14296,Nikhil,Bose,Female,47,Chennai,Tamil Nadu,South,Small Business,3/2/2023
14297,Kavya,Roy,Female,22,Hyderabad,Telangana,South,Consumer,3/24/2024
14298,Karan,Bose,Female,43,Ahmedabad,Gujarat,West,Consumer,3/26/2024
14299,Riya,Sen,Male,22,New Delhi,Delhi,North,Consumer,2/20/2025
14300,Sahil,Malhotra,Female,44,Jaipur,Rajasthan,North,Consumer,12/31/2024
14301,Neha,Reddy,Female,37,Hyderabad,Telangana,South,Consumer,1/17/2023
14302,Priya,Chatterjee,Male,27,Lucknow,Uttar Pradesh,North,Consumer,5/29/2024
14303,Aditya,Reddy,Male,41,Bhopal,Madhya Pradesh,Central,Corporate,4/27/2025
14304,Aditya,Patel,Male,28,Chennai,Tamil Nadu,South,Consumer,8/27/2025
14305,Priya,Nair,Male,21,Kolkata,West Bengal,East,Consumer,11/12/2023
14306,Nikhil,Das,Male,19,Mumbai,Maharashtra,West,Consumer,2/17/2023
14307,Nikhil,Nair,Male,34,New Delhi,Delhi,North,Corporate,6/15/2023
14308,Riya,Sen,Female,53,Chennai,Tamil Nadu,South,Small Business,1/3/2024
14309,Nikhil,Reddy,Female,45,Gurugram,Haryana,North,Consumer,4/23/2024
14310,Aditya,Banerjee,Female,23,Ahmedabad,Gujarat,West,Consumer,1/15/2024
14311,Kavya,Jain,Female,39,New Delhi,Delhi,North,Consumer,4/8/2023
14312,Kavya,Sen,Other,45,Patna,Bihar,East,Corporate,1/3/2024
14313,Neha,Das,Male,29,Bengaluru,Karnataka,South,Small Business,11/10/2023
14314,Amit,Chatterjee,Female,24,Patna,Bihar,East,Corporate,6/10/2024
14315,Pooja,Roy,Female,29,Kolkata,West Bengal,East,Consumer,3/27/2023
14316,Meera,Chatterjee,Female,21,Ahmedabad,Gujarat,West,Corporate,5/3/2025
14317,Aditya,Banerjee,Female,29,Gurugram,Haryana,North,Small Business,3/26/2024
14318,Amit,Reddy,Male,43,Patna,Bihar,East,Consumer,12/10/2023
14319,Tanya,Khan,Female,56,Bhubaneswar,Odisha,East,Consumer,9/6/2025
14320,Nikhil,Verma,Male,59,Chennai,Tamil Nadu,South,Consumer,3/15/2025
14321,Aarav,Chatterjee,Male,50,Bhubaneswar,Odisha,East,Consumer,5/28/2023
14322,Ishita,Jain,Female,35,New Delhi,Delhi,North,Small Business,6/8/2023
14323,Vikram,Patel,Female,62,Ahmedabad,Gujarat,West,Consumer,1/3/2023
14324,Karan,Chatterjee,Male,62,Kolkata,West Bengal,East,Corporate,8/28/2024
14325,Karan,Banerjee,Male,35,Mumbai,Maharashtra,West,Consumer,1/19/2024
14326,Sahil,Reddy,Female,18,New Delhi,Delhi,North,Consumer,2/10/2024
14327,Vikram,Ghosh,Male,38,Kolkata,West Bengal,East,Consumer,7/4/2024
14328,Amit,Jain,Female,40,Lucknow,Uttar Pradesh,North,Consumer,8/5/2024
14329,Meera,Sen,Male,50,Bhubaneswar,Odisha,East,Consumer,1/2/2023
14330,Aarav,Gupta,Female,25,Ludhiana,Punjab,North,Consumer,4/27/2023
14331,Karan,Jain,Male,44,Kolkata,West Bengal,East,Corporate,5/2/2025
14332,Sneha,Sharma,Female,33,Gurugram,Haryana,North,Small Business,10/26/2025
14333,Nikhil,Mehta,Female,41,Kolkata,West Bengal,East,Consumer,6/23/2025
14334,Neha,Reddy,Male,19,Hyderabad,Telangana,South,Consumer,9/5/2025
14335,Karan,Reddy,Female,43,Bhubaneswar,Odisha,East,Corporate,5/15/2024
14336,Kavya,Chatterjee,Female,19,Kolkata,West Bengal,East,Consumer,6/11/2025
14337,Rahul,Banerjee,Male,58,Kolkata,West Bengal,East,Consumer,8/10/2025
14338,Vikram,Bose,Female,52,Kolkata,West Bengal,East,Small Business,8/22/2025
14339,Kavya,Sharma,Female,62,New Delhi,Delhi,North,Consumer,6/11/2023
14340,Kavya,Jain,Female,49,Patna,Bihar,East,Consumer,6/8/2023
14341,Rahul,Singh,Female,64,Mumbai,Maharashtra,West,Consumer,3/10/2024
14342,Sahil,Chatterjee,Male,28,Mumbai,Maharashtra,West,Corporate,6/28/2024
14343,Ananya,Sen,Female,18,New Delhi,Delhi,North,Consumer,10/31/2025
14344,Priya,Jain,Female,61,Mumbai,Maharashtra,West,Consumer,12/10/2023
14345,Meera,Ghosh,Male,49,Lucknow,Uttar Pradesh,North,Consumer,6/17/2025
14346,Karan,Dutta,Male,51,Gurugram,Haryana,North,Consumer,8/16/2025
14347,Vikram,Jain,Female,31,Lucknow,Uttar Pradesh,North,Consumer,11/8/2025
14348,Neha,Dutta,Female,34,Kochi,Kerala,South,Corporate,7/24/2023
14349,Tanya,Singh,Male,50,New Delhi,Delhi,North,Small Business,9/19/2023
14350,Rahul,Khan,Male,37,Bhubaneswar,Odisha,East,Corporate,8/26/2023
14351,Priya,Verma,Female,21,Mumbai,Maharashtra,West,Corporate,3/5/2025
14352,Ishita,Sharma,Male,32,Kolkata,West Bengal,East,Consumer,1/11/2025
14353,Sahil,Sharma,Female,36,Jaipur,Rajasthan,North,Consumer,3/15/2024
14354,Vikram,Sharma,Female,57,Kolkata,West Bengal,East,Corporate,4/7/2023
14355,Amit,Jain,Female,34,Kochi,Kerala,South,Consumer,7/16/2024
14356,Sahil,Verma,Male,41,Jaipur,Rajasthan,North,Consumer,3/1/2025
14357,Meera,Jain,Female,46,Gurugram,Haryana,North,Consumer,5/27/2024
14358,Ishita,Bose,Female,24,Bengaluru,Karnataka,South,Consumer,10/17/2023
14359,Ishita,Sharma,Female,45,Hyderabad,Telangana,South,Corporate,10/1/2024
14360,Riya,Bose,Male,27,Lucknow,Uttar Pradesh,North,Consumer,12/14/2024
14361,Riya,Roy,Female,60,Bengaluru,Karnataka,South,Corporate,9/30/2024
14362,Ishita,Verma,Female,32,New Delhi,Delhi,North,Small Business,7/31/2025
14363,Amit,Reddy,Female,32,Jaipur,Rajasthan,North,Small Business,12/6/2023
14364,Sahil,Sen,Male,37,Bhopal,Madhya Pradesh,Central,Corporate,10/20/2024
14365,Aditya,Dutta,Male,35,Lucknow,Uttar Pradesh,North,Small Business,7/12/2025
14366,Neha,Iyer,Male,46,Kolkata,West Bengal,East,Consumer,8/18/2023
14367,Sahil,Sharma,Male,52,Hyderabad,Telangana,South,Corporate,11/1/2023
14368,Rohan,Bose,Female,64,Ahmedabad,Gujarat,West,Consumer,2/23/2023
14369,Ananya,Sharma,Female,60,Mumbai,Maharashtra,West,Small Business,2/9/2024
14370,Nikhil,Ghosh,Female,30,Hyderabad,Telangana,South,Consumer,2/18/2023
14371,Vikram,Banerjee,Male,46,Bengaluru,Karnataka,South,Consumer,3/17/2025
14372,Ananya,Patel,Male,33,Kolkata,West Bengal,East,Corporate,4/6/2023
14373,Priya,Iyer,Male,56,New Delhi,Delhi,North,Corporate,1/17/2025
14374,Rohan,Khan,Male,19,Mumbai,Maharashtra,West,Consumer,9/18/2024
14375,Rahul,Das,Female,65,Ahmedabad,Gujarat,West,Consumer,12/2/2025
14376,Aditya,Mehta,Male,35,Mumbai,Maharashtra,West,Consumer,1/12/2024
14377,Sahil,Sharma,Male,53,Lucknow,Uttar Pradesh,North,Consumer,1/8/2024
14378,Amit,Iyer,Female,50,Mumbai,Maharashtra,West,Small Business,9/20/2023
14379,Nikhil,Roy,Male,35,Kochi,Kerala,South,Consumer,8/3/2024
14380,Sahil,Bose,Male,64,Kolkata,West Bengal,East,Small Business,8/25/2023
14381,Rohan,Reddy,Female,30,New Delhi,Delhi,North,Consumer,5/3/2023
14382,Riya,Dutta,Male,53,Bengaluru,Karnataka,South,Consumer,10/21/2025
14383,Ananya,Dutta,Female,62,Mumbai,Maharashtra,West,Consumer,1/3/2025
14384,Kavya,Patel,Male,23,Hyderabad,Telangana,South,Consumer,5/9/2023
14385,Rohan,Iyer,Female,62,Bhubaneswar,Odisha,East,Corporate,10/29/2024
14386,Amit,Roy,Male,60,Ludhiana,Punjab,North,Consumer,11/26/2023
14387,Ishita,Das,Male,36,Bengaluru,Karnataka,South,Consumer,7/14/2023
14388,Meera,Khan,Female,58,Mumbai,Maharashtra,West,Consumer,5/24/2024
14389,Vikram,Verma,Male,18,Lucknow,Uttar Pradesh,North,Small Business,4/30/2025
14390,Nikhil,Gupta,Male,27,Ahmedabad,Gujarat,West,Consumer,1/1/2023
14391,Priya,Patel,Male,54,Mumbai,Maharashtra,West,Consumer,1/19/2024
14392,Kavya,Verma,Male,62,Lucknow,Uttar Pradesh,North,Consumer,9/21/2025
14393,Vikram,Singh,Male,24,New Delhi,Delhi,North,Corporate,3/1/2024
14394,Ananya,Sharma,Other,52,Jaipur,Rajasthan,North,Consumer,4/18/2023
14395,Rahul,Banerjee,Male,22,Chennai,Tamil Nadu,South,Consumer,4/7/2024
14396,Rohan,Das,Female,55,Hyderabad,Telangana,South,Consumer,1/7/2025
14397,Ananya,Reddy,Male,61,Mumbai,Maharashtra,West,Consumer,12/12/2025
14398,Nikhil,Bose,Male,40,Lucknow,Uttar Pradesh,North,Consumer,11/10/2024
14399,Rahul,Dutta,Female,22,Mumbai,Maharashtra,West,Consumer,2/24/2023
14400,Neha,Patel,Female,27,Lucknow,Uttar Pradesh,North,Consumer,5/23/2025
14401,Neha,Banerjee,Female,42,Patna,Bihar,East,Consumer,4/22/2025
14402,Vikram,Bose,Male,56,Lucknow,Uttar Pradesh,North,Corporate,12/4/2024
14403,Karan,Mehta,Male,42,Kolkata,West Bengal,East,Consumer,8/26/2025
14404,Nikhil,Sen,Female,40,Bengaluru,Karnataka,South,Consumer,4/10/2025
14405,Tanya,Bose,Male,46,Hyderabad,Telangana,South,Consumer,9/8/2023
14406,Meera,Sen,Male,64,Ahmedabad,Gujarat,West,Consumer,3/30/2024
14407,Ishita,Reddy,Male,55,Ludhiana,Punjab,North,Corporate,7/2/2024
14408,Amit,Patel,Male,25,Chennai,Tamil Nadu,South,Consumer,6/11/2024
14409,Ananya,Chatterjee,Female,27,Kochi,Kerala,South,Small Business,11/20/2024
14410,Meera,Sharma,Female,35,Mumbai,Maharashtra,West,Consumer,1/27/2025
14411,Ananya,Dutta,Female,31,Chennai,Tamil Nadu,South,Consumer,4/23/2023
14412,Aarav,Khan,Male,53,Kolkata,West Bengal,East,Small Business,9/5/2024
14413,Sahil,Sharma,Female,65,Lucknow,Uttar Pradesh,North,Consumer,2/11/2023
14414,Kavya,Bose,Female,45,Mumbai,Maharashtra,West,Consumer,7/6/2024
14415,Aarav,Reddy,Female,60,Bengaluru,Karnataka,South,Consumer,3/31/2024
14416,Tanya,Dutta,Female,38,Lucknow,Uttar Pradesh,North,Consumer,8/11/2023
14417,Aarav,Banerjee,Female,51,New Delhi,Delhi,North,Corporate,12/6/2025
14418,Arjun,Das,Male,51,Kolkata,West Bengal,East,Consumer,10/6/2023
14419,Tanya,Roy,Female,32,Kolkata,West Bengal,East,Small Business,3/2/2023
14420,Rahul,Sharma,Female,53,New Delhi,Delhi,North,Small Business,1/23/2024
14421,Rahul,Sharma,Female,43,Bengaluru,Karnataka,South,Consumer,3/28/2025
14422,Kavya,Singh,Female,45,Mumbai,Maharashtra,West,Small Business,1/11/2023
14423,Karan,Mehta,Male,30,Ahmedabad,Gujarat,West,Consumer,6/16/2024
14424,Vikram,Jain,Female,33,Mumbai,Maharashtra,West,Small Business,3/26/2024
14425,Tanya,Mehta,Male,59,Ahmedabad,Gujarat,West,Consumer,7/24/2025
14426,Riya,Roy,Female,47,Chennai,Tamil Nadu,South,Consumer,1/3/2023
14427,Nikhil,Ghosh,Male,24,Mumbai,Maharashtra,West,Consumer,1/19/2023
14428,Priya,Roy,Male,44,Mumbai,Maharashtra,West,Consumer,9/2/2024
14429,Karan,Banerjee,Female,47,Mumbai,Maharashtra,West,Corporate,7/13/2023
14430,Rohan,Malhotra,Female,56,Kolkata,West Bengal,East,Consumer,1/30/2025
14431,Priya,Patel,Female,58,Bengaluru,Karnataka,South,Consumer,10/28/2023
14432,Rohan,Malhotra,Male,49,Ludhiana,Punjab,North,Small Business,8/30/2024
14433,Neha,Gupta,Male,18,Bhubaneswar,Odisha,East,Consumer,2/10/2023
14434,Meera,Nair,Male,41,Chennai,Tamil Nadu,South,Consumer,1/19/2025
14435,Aarav,Gupta,Male,27,New Delhi,Delhi,North,Small Business,7/13/2024
14436,Pooja,Singh,Female,18,New Delhi,Delhi,North,Consumer,1/1/2023
14437,Meera,Banerjee,Female,62,Bhubaneswar,Odisha,East,Consumer,10/15/2023
14438,Amit,Khan,Male,26,Mumbai,Maharashtra,West,Consumer,3/6/2023
14439,Tanya,Iyer,Female,29,Bengaluru,Karnataka,South,Consumer,2/18/2023
14440,Arjun,Roy,Male,34,Bengaluru,Karnataka,South,Consumer,1/24/2025
14441,Sneha,Reddy,Male,40,Kolkata,West Bengal,East,Consumer,4/7/2024
14442,Aditya,Nair,Male,46,Bengaluru,Karnataka,South,Consumer,5/17/2025
14443,Vikram,Bose,Male,32,Kochi,Kerala,South,Consumer,10/6/2023
14444,Rohan,Jain,Female,56,Ludhiana,Punjab,North,Corporate,2/14/2025
14445,Priya,Chatterjee,Female,25,Kolkata,West Bengal,East,Consumer,10/26/2024
14446,Meera,Patel,Male,64,Hyderabad,Telangana,South,Consumer,12/17/2024
14447,Rahul,Mehta,Female,59,Chennai,Tamil Nadu,South,Consumer,6/13/2025
14448,Tanya,Malhotra,Female,46,Hyderabad,Telangana,South,Corporate,2/2/2025
14449,Arjun,Das,Female,20,New Delhi,Delhi,North,Consumer,3/16/2025
14450,Aditya,Banerjee,Female,52,Kolkata,West Bengal,East,Corporate,3/9/2025
14451,Karan,Singh,Female,51,Bhubaneswar,Odisha,East,Consumer,4/27/2024
14452,Tanya,Jain,Female,47,Bhopal,Madhya Pradesh,Central,Corporate,2/21/2025
14453,Kavya,Dutta,Male,31,Jaipur,Rajasthan,North,Consumer,6/28/2025
14454,Arjun,Das,Male,38,Jaipur,Rajasthan,North,Consumer,3/8/2025
14455,Amit,Bose,Female,37,New Delhi,Delhi,North,Consumer,10/18/2024
14456,Rohan,Khan,Female,47,Bengaluru,Karnataka,South,Consumer,3/21/2023
14457,Meera,Reddy,Female,33,Mumbai,Maharashtra,West,Consumer,4/16/2024
14458,Kavya,Sharma,Female,37,Ahmedabad,Gujarat,West,Corporate,3/10/2023
14459,Ananya,Singh,Female,61,Kolkata,West Bengal,East,Consumer,4/23/2023
14460,Sneha,Chatterjee,Female,39,Bhubaneswar,Odisha,East,Small Business,1/26/2024
14461,Sahil,Jain,Female,46,Hyderabad,Telangana,South,Small Business,5/16/2024
14462,Nikhil,Das,Male,61,Chennai,Tamil Nadu,South,Consumer,7/23/2024
14463,Karan,Singh,Male,63,Bengaluru,Karnataka,South,Consumer,8/30/2025
14464,Rahul,Sen,Male,45,Gurugram,Haryana,North,Consumer,4/3/2025
14465,Sneha,Sharma,Male,30,Mumbai,Maharashtra,West,Consumer,4/1/2024
14466,Kavya,Jain,Female,22,Mumbai,Maharashtra,West,Consumer,12/28/2023
14467,Neha,Nair,Male,59,Mumbai,Maharashtra,West,Consumer,2/8/2025
14468,Rahul,Chatterjee,Female,43,Jaipur,Rajasthan,North,Consumer,10/25/2023
14469,Priya,Banerjee,Male,45,Bhopal,Madhya Pradesh,Central,Consumer,8/12/2025
14470,Ananya,Ghosh,Female,63,Mumbai,Maharashtra,West,Small Business,4/23/2025
14471,Ishita,Mehta,Male,35,Ludhiana,Punjab,North,Consumer,1/7/2025
14472,Aditya,Nair,Female,22,Bengaluru,Karnataka,South,Consumer,9/27/2023
14473,Vikram,Banerjee,Male,50,Ahmedabad,Gujarat,West,Consumer,11/2/2024
14474,Nikhil,Nair,Female,64,Kolkata,West Bengal,East,Small Business,6/5/2025
14475,Pooja,Ghosh,Female,26,Hyderabad,Telangana,South,Small Business,3/19/2023
14476,Neha,Ghosh,Female,65,Jaipur,Rajasthan,North,Consumer,7/11/2023
14477,Sneha,Malhotra,Female,43,New Delhi,Delhi,North,Corporate,7/10/2024
14478,Karan,Sen,Female,44,Mumbai,Maharashtra,West,Consumer,1/24/2024
14479,Tanya,Malhotra,Female,64,Bhubaneswar,Odisha,East,Consumer,2/5/2025
14480,Arjun,Sharma,Male,33,Bhopal,Madhya Pradesh,Central,Consumer,3/9/2024
14481,Rohan,Banerjee,Female,53,Hyderabad,Telangana,South,Corporate,12/12/2025
14482,Riya,Verma,Male,18,Ahmedabad,Gujarat,West,Consumer,11/20/2023
14483,Rahul,Malhotra,Male,50,Patna,Bihar,East,Consumer,1/25/2024
14484,Riya,Sharma,Male,18,Bengaluru,Karnataka,South,Consumer,1/4/2023
14485,Neha,Roy,Male,18,Kochi,Kerala,South,Small Business,9/25/2023
14486,Sahil,Banerjee,Male,36,Bengaluru,Karnataka,South,Small Business,9/12/2023
14487,Nikhil,Bose,Female,35,Lucknow,Uttar Pradesh,North,Consumer,4/3/2025
14488,Rahul,Banerjee,Female,55,Kolkata,West Bengal,East,Consumer,12/31/2023
14489,Pooja,Ghosh,Female,60,Bengaluru,Karnataka,South,Consumer,8/8/2023
14490,Rohan,Singh,Male,63,New Delhi,Delhi,North,Small Business,12/5/2023
14491,Rohan,Dutta,Female,47,New Delhi,Delhi,North,Consumer,8/30/2024
14492,Karan,Jain,Male,25,Bhubaneswar,Odisha,East,Consumer,4/28/2025
14493,Pooja,Sharma,Male,50,Bhopal,Madhya Pradesh,Central,Consumer,11/23/2025
14494,Neha,Chatterjee,Male,41,Kolkata,West Bengal,East,Consumer,2/21/2023
14495,Riya,Patel,Female,43,Bengaluru,Karnataka,South,Consumer,6/27/2025
14496,Aditya,Mehta,Female,42,Chennai,Tamil Nadu,South,Consumer,2/25/2024
14497,Priya,Chatterjee,Male,60,Hyderabad,Telangana,South,Corporate,5/22/2025
14498,Arjun,Dutta,Male,36,Hyderabad,Telangana,South,Small Business,2/10/2023
14499,Arjun,Das,Male,64,Bhubaneswar,Odisha,East,Consumer,11/7/2024
14500,Aditya,Gupta,Male,43,Lucknow,Uttar Pradesh,North,Consumer,10/2/2025
14501,Aarav,Nair,Female,51,Kolkata,West Bengal,East,Consumer,2/12/2023
14502,Amit,Gupta,Female,62,Hyderabad,Telangana,South,Consumer,5/3/2025
14503,Riya,Chatterjee,Female,57,Ahmedabad,Gujarat,West,Consumer,5/4/2023
14504,Rahul,Singh,Other,39,Hyderabad,Telangana,South,Consumer,11/26/2025
14505,Tanya,Singh,Male,27,Mumbai,Maharashtra,West,Consumer,3/14/2025
14506,Amit,Iyer,Female,24,Chennai,Tamil Nadu,South,Small Business,9/9/2025
14507,Neha,Nair,Female,35,Chennai,Tamil Nadu,South,Consumer,8/27/2025
14508,Arjun,Roy,Male,49,Mumbai,Maharashtra,West,Consumer,12/8/2023
14509,Arjun,Malhotra,Female,56,Lucknow,Uttar Pradesh,North,Consumer,3/25/2024
14510,Nikhil,Malhotra,Male,19,Bengaluru,Karnataka,South,Corporate,1/16/2025
14511,Kavya,Das,Female,40,Ahmedabad,Gujarat,West,Consumer,7/8/2023
14512,Tanya,Sen,Female,63,New Delhi,Delhi,North,Consumer,11/28/2023
14513,Sahil,Mehta,Female,57,Kochi,Kerala,South,Consumer,4/17/2023
14514,Arjun,Banerjee,Female,63,Mumbai,Maharashtra,West,Consumer,8/17/2025
14515,Sahil,Gupta,Female,63,Kolkata,West Bengal,East,Consumer,9/25/2023
14516,Ishita,Iyer,Male,22,Bengaluru,Karnataka,South,Corporate,3/19/2024
14517,Pooja,Reddy,Female,50,Hyderabad,Telangana,South,Consumer,5/3/2024
14518,Aditya,Sen,Female,44,Bengaluru,Karnataka,South,Consumer,2/10/2024
14519,Amit,Roy,Female,40,Lucknow,Uttar Pradesh,North,Consumer,4/20/2025
14520,Sahil,Chatterjee,Female,56,Bengaluru,Karnataka,South,Consumer,9/14/2025
14521,Tanya,Mehta,Male,62,Kolkata,West Bengal,East,Small Business,9/10/2024
14522,Vikram,Nair,Male,40,Chennai,Tamil Nadu,South,Consumer,6/22/2025
14523,Priya,Ghosh,Female,49,Lucknow,Uttar Pradesh,North,Corporate,4/30/2023
14524,Karan,Jain,Female,40,Bhubaneswar,Odisha,East,Consumer,11/9/2025
14525,Ishita,Chatterjee,Female,48,Lucknow,Uttar Pradesh,North,Corporate,5/6/2023
14526,Rahul,Ghosh,Male,64,New Delhi,Delhi,North,Consumer,3/13/2023
14527,Amit,Banerjee,Male,56,Lucknow,Uttar Pradesh,North,Small Business,1/25/2023
14528,Riya,Banerjee,Female,29,Jaipur,Rajasthan,North,Consumer,9/20/2023
14529,Aditya,Gupta,Male,59,Mumbai,Maharashtra,West,Consumer,6/23/2025
14530,Pooja,Verma,Female,43,New Delhi,Delhi,North,Consumer,11/21/2023
14531,Nikhil,Ghosh,Female,46,Lucknow,Uttar Pradesh,North,Consumer,5/4/2025
14532,Karan,Chatterjee,Male,23,Bengaluru,Karnataka,South,Consumer,4/3/2024
14533,Tanya,Jain,Female,39,Jaipur,Rajasthan,North,Consumer,4/23/2023
14534,Sahil,Khan,Female,32,Hyderabad,Telangana,South,Consumer,5/25/2024
14535,Rahul,Chatterjee,Female,22,New Delhi,Delhi,North,Consumer,9/8/2023
14536,Sahil,Verma,Male,58,Kolkata,West Bengal,East,Consumer,11/11/2023
14537,Rohan,Khan,Female,24,Jaipur,Rajasthan,North,Corporate,7/12/2024
14538,Karan,Singh,Male,52,Kochi,Kerala,South,Consumer,5/3/2025
14539,Rahul,Gupta,Male,53,Mumbai,Maharashtra,West,Consumer,9/25/2024
14540,Vikram,Nair,Female,47,Chennai,Tamil Nadu,South,Consumer,8/30/2023
14541,Pooja,Roy,Male,58,Kolkata,West Bengal,East,Consumer,2/13/2025
14542,Nikhil,Das,Female,23,Kolkata,West Bengal,East,Corporate,1/22/2025
